Ticker,Market,Sector,Size,Model,Threshold,Band,AUC,PR_AUC,CAGR,Sharpe,MaxDD,TradeRate,Scenario,Suite
NMIH,QQQ,XLF,MDY,LR,0.55,0.02,0.5355898023203705,0.5041741246969347,-0.37963913004497407,-1.6986690905622395,-0.6890114729995191,0.9735915492957746,sp600_med,QQQ
BCC,QQQ,XLI,MDY,LR,0.55,0.08,0.45033547339022845,0.40080998258667266,-0.5377937877625567,-1.867124451404379,-0.8738807382603736,0.7508250825082509,sp600_med,QQQ
WS,QQQ,XLI,IJR,RF,0.575,0.1,0.5758547008547008,0.5477964024311498,1.022512102436667,4.433137516480339,-0.005870893704481128,0.11290322580645161,sp600_short,QQQ
AESI,QQQ,XLE,MDY,RF,0.65,0.1,0.4026315789473684,0.3501241821604504,1.3773233974810997,2.949035296052175,-0.09980268003928072,0.826530612244898,sp600_short,QQQ
VSTS,QQQ,XLB,MDY,LR,0.65,0.04,0.4120967741935484,0.4074633526594966,2.925043212064843,2.527871663367659,-0.20460256797756182,1.0,sp600_short,QQQ
SNCY,QQQ,XLI,MDY,LR,0.55,0.02,0.5087448559670782,0.4758380412774353,3.606987965929423,2.4364569391916846,-0.31899804025669787,0.98989898989899,sp600_short,QQQ
CTKB,QQQ,XLI,MDY,RF,0.55,0.08,0.5514920634920635,0.464511124673482,1.1927266517236075,2.276491796275315,-0.1773312051359709,0.37222222222222223,sp600_short,QQQ
WSC,QQQ,XLI,MDY,LR,0.55,0.02,0.5209171826625387,0.42261882367293,1.7572068843012643,2.23608473603282,-0.36763834555479913,0.9393939393939394,sp600_short,QQQ
RXO,QQQ,XLI,IJR,LR,0.6,0.08,0.5633672525439408,0.45885064761594396,1.3301931580136994,1.953518177927277,-0.28314985482782573,0.6810344827586207,sp600_short,QQQ
PECO,QQQ,XLRE,,LR,0.55,0.04,0.4404582454024721,0.4201265184168871,0.27551187222522433,1.846695086542101,-0.09298773103502067,0.985,sp600_short,QQQ
MCW,QQQ,XLI,MDY,RF,0.65,0.02,0.4719033955045433,0.42795137418712725,1.0132760173520872,1.7796150750815554,-0.3864788051080069,0.9619565217391305,sp600_short,QQQ
THRY,QQQ,XLI,MDY,RF,0.625,0.02,0.5355344883949004,0.5016213611781155,1.4421186712267513,1.6937776261165454,-0.39121594427887696,0.9919354838709677,sp600_short,QQQ
INSP,QQQ,XLI,,RF,0.575,0.06,0.5764081492895052,0.5786693493977728,1.2216176852865726,1.681084974163023,-0.4328144193542808,0.8742690058479532,sp600_short,QQQ
SLVM,QQQ,XLB,MDY,RF,0.65,0.02,0.40302164148632097,0.4159398443081312,1.233470835205932,1.641211148173501,-0.4267746965587229,0.9941860465116279,sp600_short,QQQ
NABL,QQQ,XLK,,LR,0.6,0.1,0.5316642120765832,0.49450812031826213,0.9029950910229116,1.5712203316241276,-0.18202356147754506,0.994475138121547,sp600_short,QQQ
CRGY,QQQ,XLE,MDY,RF,0.6,0.06,0.4850079744816587,0.43932758572920916,1.3701229585644659,1.5682570070952342,-0.32559915524837924,0.8571428571428571,sp600_short,QQQ
GDYN,QQQ,XLY,MDY,RF,0.65,0.08,0.4683302124888057,0.4236124073176667,0.9029481629897689,1.4565220729636987,-0.49301862731120705,0.9746031746031746,sp600_short,QQQ
ICHR,QQQ,XLK,MDY,RF,0.625,0.08,0.5040994509879797,0.42155117872063574,0.8589788261877433,1.4462697401994276,-0.5622000701298375,0.4223300970873786,sp600_short,QQQ
PHIN,QQQ,XLF,MDY,RF,0.55,0.02,0.5581395348837209,0.5637545760252476,0.3843666908996006,1.4052892600308773,-0.1198407666574417,0.7831325301204819,sp600_short,QQQ
PAYO,QQQ,XLC,,RF,0.55,0.1,0.5694468085106383,0.49276424389722395,0.36524228383622237,1.4024145379496205,-0.16015753411357836,0.2694063926940639,sp600_short,QQQ
YOU,QQQ,XLF,MDY,RF,0.575,0.04,0.45243282498184456,0.4045110875534209,0.604742907532458,1.355460107437599,-0.2298231592673171,0.9890710382513661,sp600_short,QQQ
ASIX,QQQ,XLB,IJR,RF,0.65,0.04,0.4948667614341479,0.45808822415386596,0.5308405548427029,1.29381061037158,-0.31022306919702014,0.9198113207547169,sp600_short,QQQ
ACA,QQQ,XLI,MDY,LR,0.65,0.02,0.5538929440389294,0.46878127517769647,0.5982518146270839,1.2879619947105914,-0.29004242460150376,0.7318611987381703,sp600_short,QQQ
WHD,QQQ,XLE,IJR,RF,0.625,0.02,0.497012987012987,0.42694443787344544,0.570677767885315,1.2129824992076184,-0.33291148310325713,0.980225988700565,sp600_short,QQQ
PTGX,QQQ,XLRE,MDY,RF,0.55,0.1,0.4914801130189089,0.4941801898532438,0.04364587151799593,1.142945854315122,-0.0010000000000000009,0.006993006993006993,sp600_short,QQQ
NE,QQQ,XLE,MDY,LR,0.55,0.1,0.5035014005602241,0.4755267197883067,0.6437941342453635,1.1139299202053576,-0.3565222270810292,0.9301075268817204,sp600_short,QQQ
SONO,QQQ,XLY,MDY,RF,0.65,0.02,0.4802399175743303,0.47754558442248596,0.596140726929733,1.1123067588658737,-0.37155680676238956,1.0,sp600_short,QQQ
HAYW,QQQ,XLI,MDY,RF,0.65,0.06,0.44052274130479524,0.3955634214817248,0.4312410221123044,1.0807633500539575,-0.3308109294246372,0.8844221105527639,sp600_short,QQQ
FHB,QQQ,XLF,IJR,RF,0.625,0.04,0.52683588028246,0.4831279482677552,0.3155708115566831,1.0396413952417218,-0.41772508223346505,0.7604651162790698,sp600_short,QQQ
EXPI,QQQ,XLY,MDY,LR,0.65,0.04,0.5313940092165899,0.5252409729332563,0.4910208675338532,0.9824815144131996,-0.4797131200584025,0.9971751412429378,sp600_short,QQQ
VSCO,QQQ,XLY,MDY,LR,0.55,0.1,0.48952944074895294,0.46182141097006674,0.5464697241065928,0.9590229079431931,-0.43195950358110613,0.7734806629834254,sp600_short,QQQ
BL,QQQ,XLB,,RF,0.65,0.06,0.4746100917431193,0.4741926090017837,0.2932342261531591,0.9219283261449294,-0.3523825651590514,0.9976076555023924,sp600_short,QQQ
CARS,QQQ,XLY,MDY,RF,0.65,0.06,0.5166265704357124,0.4742998707422831,0.4068373291660996,0.9114766792086038,-0.48281607840732055,0.794344473007712,sp600_short,QQQ
EMBC,QQQ,XLV,MDY,RF,0.55,0.1,0.46686746987951805,0.4208538226218633,0.3010815178080144,0.8765500655371341,-0.28767690635127674,0.4897959183673469,sp600_short,QQQ
ASO,QQQ,XLI,MDY,LR,0.65,0.02,0.47073290703394,0.49716972425515044,0.38008563848782817,0.8308098721637853,-0.4174074952964302,0.9366515837104072,sp600_short,QQQ
XPEL,QQQ,XLI,MDY,RF,0.575,0.02,0.4913479052823315,0.4253781977966691,0.33252505778335295,0.7890823455310744,-0.4570345571060287,0.9119718309859155,sp600_short,QQQ
OGN,QQQ,XLV,MDY,RF,0.625,0.04,0.4731663685152057,0.42471364846191706,0.29775419936445413,0.7416969696489215,-0.34386755319736795,0.8421052631578947,sp600_short,QQQ
CXM,QQQ,XLY,,RF,0.55,0.1,0.4761227633605877,0.5204452013715308,0.2246382028113718,0.7245199590489074,-0.28739582634483807,0.8913043478260869,sp600_short,QQQ
IIPR,QQQ,XLRE,MDY,RF,0.65,0.1,0.5317317364148869,0.4776361824968442,0.21476845221277197,0.7172501667632707,-0.243494995035078,0.7632850241545893,sp600_short,QQQ
DOCN,QQQ,XLY,,LR,0.55,0.04,0.5135841170323929,0.4497332450445032,0.23105583999403123,0.6681014672130964,-0.364865532288812,0.9949238578680203,sp600_short,QQQ
CERT,QQQ,XLB,MDY,LR,0.55,0.06,0.536933357413762,0.509082705929359,0.24464570669812824,0.6672946622455533,-0.3669009144105658,0.976303317535545,sp600_short,QQQ
TMDX,QQQ,XLK,,RF,0.65,0.04,0.5227822293869422,0.47865270130610604,0.22346037667318353,0.628823856717741,-0.6563741395831535,1.0,sp600_short,QQQ
PGNY,QQQ,XLY,MDY,LR,0.55,0.1,0.5323083778966132,0.4945928120471109,0.22404566362006761,0.6222074764802131,-0.4863851084122931,0.8171641791044776,sp600_short,QQQ
AHCO,QQQ,XLB,MDY,LR,0.55,0.02,0.5234330484330484,0.4781420759194995,0.17777908826009603,0.5766163200367779,-0.36995503868353985,0.9970238095238095,sp600_short,QQQ
VRRM,QQQ,XLI,MDY,RF,0.6,0.1,0.5273079768373257,0.4652847748822352,0.07482244354044476,0.5345568942325415,-0.1751184453300917,0.12562814070351758,sp600_short,QQQ
NGVT,QQQ,XLB,IJR,RF,0.65,0.02,0.5034393277864733,0.4470066484331237,0.1326592663394297,0.5077331026987352,-0.6275887319361927,0.90744920993228,sp600_short,QQQ
KTB,QQQ,XLB,IJR,LR,0.55,0.04,0.5600479616306954,0.5171240302722362,0.12572614233555246,0.4876581177535419,-0.340237884475015,0.9896193771626297,sp600_short,QQQ
CRSR,QQQ,XLK,IJR,LR,0.65,0.02,0.5553555355535553,0.49324393959295887,-0.0849044328113775,0.36182390637007045,-0.8112902298973055,0.9954954954954955,sp600_short,QQQ
ADNT,QQQ,XLB,MDY,LR,0.625,0.04,0.5828048892565022,0.5208086998626182,0.060325947337031005,0.3434849158316993,-0.38919825620132753,0.44761904761904764,sp600_short,QQQ
HRMY,QQQ,XLI,MDY,LR,0.575,0.08,0.453816199376947,0.43752167218412796,0.056193936859926685,0.33430427087263404,-0.3419623393888185,0.7268722466960352,sp600_short,QQQ
CRC,QQQ,XLE,MDY,RF,0.6,0.06,0.4531994554118448,0.4552194016024507,0.027418493344589567,0.30511771524801107,-0.32702682101627834,0.9493087557603687,sp600_short,QQQ
STEL,QQQ,XLF,IJR,RF,0.625,0.06,0.4629779577147998,0.43454674174944685,0.038937168185525284,0.28370815683364803,-0.3710095400161433,0.9043715846994536,sp600_short,QQQ
DV,QQQ,XLY,,LR,0.55,0.02,0.48737864077669907,0.4447031843958887,0.013839762926253218,0.26533150747663636,-0.2074050601517724,0.917098445595855,sp600_short,QQQ
VIR,QQQ,XLY,,RF,0.625,0.06,0.5108263367211666,0.4595594997490606,-0.24363785479630973,0.23246119988277844,-0.6394577505892423,0.9629629629629629,sp600_short,QQQ
EYE,QQQ,XLY,MDY,RF,0.65,0.02,0.46573319153964315,0.46058587063603096,-0.057446417505523484,0.1915007107231053,-0.6728482901542949,0.9972826086956522,sp600_short,QQQ
HCC,QQQ,XLB,IJR,LR,0.55,0.08,0.520907176246982,0.4996044427578469,-0.027068427294366204,0.17880282678114257,-0.41521466384611305,0.8455696202531645,sp600_short,QQQ
FCPT,QQQ,XLRE,MDY,RF,0.625,0.04,0.49587159360189575,0.4644912271074353,0.012040127818002233,0.15508281138075908,-0.24400357581419063,0.6809421841541756,sp600_short,QQQ
GO,QQQ,XLP,,RF,0.575,0.08,0.5807752853207399,0.5215947457646906,-0.08411950459807971,0.15500527398750139,-0.36951547287186526,0.6853146853146853,sp600_short,QQQ
EPRT,QQQ,XLRE,MDY,LR,0.575,0.02,0.5134099616858238,0.5303019174248808,0.009581686905074438,0.14948111132692843,-0.19578419752053844,0.6964285714285714,sp600_short,QQQ
ACT,QQQ,XLF,MDY,RF,0.65,0.06,0.5044224068614312,0.5048667966579999,0.004065509865627037,0.14194197005065143,-0.23200533631375508,0.861271676300578,sp600_short,QQQ
KRYS,QQQ,XLV,,RF,0.55,0.02,0.5372052903967797,0.5078523819087174,-0.0099499819941814,0.13263704765300383,-0.3368622226670248,0.739946380697051,sp600_short,QQQ
REZI,QQQ,XLI,MDY,RF,0.65,0.02,0.5126063724520087,0.5259089499400723,-0.10735397677125802,0.10881288114915498,-0.45838401578391474,0.9968553459119497,sp600_short,QQQ
GSHD,QQQ,XLI,,RF,0.6,0.06,0.5182521745085953,0.5321089508357351,-0.07407445397199508,0.06877789830138904,-0.5932485290436504,0.7988338192419825,sp600_short,QQQ
AMR,QQQ,XLE,MDY,RF,0.625,0.1,0.5160654445101518,0.48908818411085203,-0.049988636250192786,0.0551374330354046,-0.287993642161133,0.4236453201970443,sp600_short,QQQ
MBC,QQQ,XLB,MDY,RF,0.55,0.1,0.5083333333333333,0.4674324199869322,-0.018866662772259013,0.02301061798348497,-0.13179282807910708,0.08181818181818182,sp600_short,QQQ
TALO,QQQ,XLE,IJR,LR,0.6,0.06,0.49437220357941836,0.4240383222684021,-0.041850389253501596,0.015059116507332911,-0.2599330280734359,0.3782991202346041,sp600_short,QQQ
DFH,QQQ,XLB,MDY,RF,0.55,0.1,0.4639273769708552,0.4140556531162922,-0.028626721107384512,0.005286709085678931,-0.15609111177495782,0.18446601941747573,sp600_short,QQQ
SDGR,QQQ,XLY,MDY,LR,0.55,0.02,0.5251167133520075,0.5021639735858495,-0.25928808748020715,-0.00032013629501469675,-0.7705124175620954,1.0,sp600_short,QQQ
PRVA,QQQ,XLY,MDY,LR,0.55,0.02,0.5061850027367268,0.47693269220929746,-0.10295768222913382,-0.10025112202993824,-0.32675048182680066,1.0,sp600_short,QQQ
RCUS,QQQ,XLV,,LR,0.55,0.08,0.49881493185858194,0.48136658193275095,-0.11304349245001022,-0.13281129462611588,-0.36714902289576645,0.5959885386819485,sp600_short,QQQ
CARG,QQQ,XLY,,RF,0.55,0.04,0.5289543687333743,0.5146831550371547,-0.08164824340091814,-0.1548505130261807,-0.29243565379352165,0.6702702702702703,sp600_short,QQQ
NATL,QQQ,XLY,MDY,LR,0.55,0.02,0.5452991452991452,0.5885208633136576,-0.21580732389100143,-0.19074946842989196,-0.17481259734550236,1.0,sp600_short,QQQ
CLSK,QQQ,XLY,,RF,0.575,0.1,0.47360369381397427,0.4160350158255992,-0.23661132833457732,-0.22195024112143386,-0.6982563166557599,0.387434554973822,sp600_short,QQQ
DFIN,QQQ,XLI,MDY,RF,0.55,0.08,0.4895762673540451,0.4341123899819627,-0.03476937412202008,-0.23508870748574157,-0.12907507665065143,0.07565011820330969,sp600_short,QQQ
MGY,QQQ,XLE,IJR,LR,0.6,0.1,0.46433054964248677,0.4705620713540615,-0.07129520940823053,-0.27222221759753096,-0.322125891862709,0.34203655352480417,sp600_short,QQQ
KREF,QQQ,XLRE,MDY,RF,0.575,0.06,0.46922128675217045,0.4448769264306983,-0.08040740081649433,-0.29605465686710053,-0.314321304022088,0.3469387755102041,sp600_short,QQQ
CWK,QQQ,XLRE,MDY,RF,0.65,0.08,0.4527079268068186,0.45519548127117193,-0.19869887674571896,-0.3728939925248291,-0.45616692602545994,0.9515151515151515,sp600_short,QQQ
LBRT,QQQ,XLE,IJR,RF,0.55,0.1,0.4588522356371011,0.4241509888363395,-0.03135806175748601,-0.39671645674953204,-0.08416693136060172,0.019553072625698324,sp600_short,QQQ
JBGS,QQQ,XLRE,MDY,RF,0.625,0.06,0.4296567629900963,0.46126514447569067,-0.1497930759594469,-0.40142896949288026,-0.30024364540879056,0.7109375,sp600_short,QQQ
SNDR,QQQ,XLI,MDY,RF,0.6,0.1,0.5375228483896712,0.4762602727839546,-0.018239977254993933,-0.4104483599486399,-0.06908835412558445,0.022727272727272728,sp600_short,QQQ
HTZ,QQQ,XLY,MDY,RF,0.55,0.08,0.43788819875776397,0.46622447486279606,-0.5568068870685468,-0.4171689024463973,-0.7136045466966421,0.47540983606557374,sp600_short,QQQ
BTU,QQQ,XLE,MDY,RF,0.55,0.1,0.4792724847365451,0.4605012467180539,-0.06675410214159438,-0.44466421824913943,-0.21409281028492722,0.07304785894206549,sp600_short,QQQ
FBK,QQQ,XLF,IJR,RF,0.65,0.1,0.46357092894695273,0.42189877284982913,-0.13066396402799318,-0.46865014178874415,-0.44702698981647104,0.3490566037735849,sp600_short,QQQ
MIR,QQQ,XLI,,LR,0.575,0.04,0.405380189706111,0.46157050437066593,-0.2968939876179132,-0.5045101878223102,-0.4417712817549321,0.9691629955947136,sp600_short,QQQ
STEP,QQQ,XLF,MDY,RF,0.55,0.08,0.5061966843714791,0.5195931304090036,-0.3063896153163599,-0.6046442189641507,-0.4723947539348222,0.672645739910314,sp600_short,QQQ
PLMR,QQQ,XLF,,RF,0.55,0.08,0.43807977736549164,0.44555246453557196,-0.23863495745885188,-0.6785004449824993,-0.5108002560138776,0.6700680272108843,sp600_short,QQQ
VCTR,QQQ,XLF,MDY,LR,0.6,0.02,0.5356182795698925,0.5242708082457386,-0.3481277224627657,-0.7125842567424437,-0.462773129324232,0.844632768361582,sp600_short,QQQ
FTRE,QQQ,XLB,MDY,RF,0.65,0.02,0.39479512735326694,0.4279659273093638,-0.7394504060059199,-0.7665500695450226,-0.5505927060869783,0.9882352941176471,sp600_short,QQQ
GOLF,QQQ,XLI,MDY,RF,0.55,0.1,0.4855442176870748,0.4384868134043719,-0.011853674755819776,-0.8169637464736063,-0.019653956408410833,0.0023923444976076554,sp600_short,QQQ
FTDR,QQQ,XLY,MDY,LR,0.6,0.02,0.4722603261697912,0.49076700374873233,-0.39632321127487413,-0.870685429463592,-0.5674592909264593,0.9722222222222222,sp600_short,QQQ
PI,QQQ,XLI,MDY,LR,0.6,0.1,0.49409223458256835,0.4775466883735492,-0.5069526525669079,-0.9075111455191462,-0.8044391908407562,0.5393518518518519,sp600_short,QQQ
FBRT,QQQ,XLRE,IJR,RF,0.55,0.08,0.48404558404558407,0.4814461446760856,-0.13880091092672298,-0.9579956606785595,-0.19876689460202424,0.44642857142857145,sp600_short,QQQ
CNR,QQQ,XLE,IJR,LR,0.575,0.08,0.5121664405246494,0.4948347892930608,-0.3439013582085244,-0.9967585930825217,-0.588706529000656,0.5573770491803278,sp600_short,QQQ
ARLO,QQQ,XLY,MDY,RF,0.55,0.1,0.47247314226236947,0.42011468997829365,-0.3874401581502056,-1.1936661733552143,-0.4883705828541157,0.13636363636363635,sp600_short,QQQ
JXN,QQQ,XLF,MDY,RF,0.575,0.08,0.44643792561550555,0.4906144360019374,-0.5489954584600067,-1.2207353884687544,-0.5585203883262162,0.34285714285714286,sp600_short,QQQ
INSW,QQQ,XLE,MDY,RF,0.55,0.06,0.5091389304412866,0.4831447814544158,-0.2855202201571493,-1.2315444887669058,-0.5583380270624355,0.5879518072289157,sp600_short,QQQ
SITM,QQQ,XLK,,RF,0.55,0.02,0.49557979334098745,0.4791405320124751,-0.7414774570712739,-1.3958365899733889,-0.8594607458757195,0.8484848484848485,sp600_short,QQQ
REYN,QQQ,XLP,,LR,0.55,0.02,0.5275887665470741,0.46229582697596694,-0.26093401385321857,-1.4111315283402728,-0.36864775724247345,1.0,sp600_short,QQQ
PENG,QQQ,XLK,,RF,0.55,0.08,0.4573414788287339,0.4448311325007963,-0.32186705005026917,-1.4624704492930662,-0.4827030346329979,0.041025641025641026,sp600_short,QQQ
KNTK,QQQ,XLE,MDY,LR,0.625,0.02,0.48282673546722565,0.49172386267430424,-0.49556824204748995,-1.535073778105654,-0.5950975799593661,0.8158730158730159,sp600_short,QQQ
GTES,QQQ,XLI,MDY,LR,0.65,0.04,0.458480088846581,0.44171911592509616,-0.6171522992499514,-1.776899253061589,-0.7475617906181888,0.6123595505617978,sp600_short,QQQ
SMPL,QQQ,XLP,,RF,0.55,0.08,0.4559176577720136,0.41075800104257637,-0.089461949514279,-1.815476322641666,-0.13362197869807801,0.041666666666666664,sp600_short,QQQ
KGS,QQQ,XLE,MDY,RF,0.55,0.04,0.5140350877192982,0.5074906548479401,-0.493410041872537,-2.125096927374902,-0.24876000188183445,0.6024096385542169,sp600_short,QQQ
SYNA,SPY,XLK,,LR,0.625,0.04,0.5217467538160316,0.4689074958700549,0.9880562196097424,1.626918324837493,-0.40359252733450957,0.9978046103183315,sp400_long,SPY
WHR,SPY,XLI,MDY,LR,0.625,0.02,0.49320345899727946,0.4453298922449932,0.81703404748942,1.4491147743919521,-0.4521507170193917,1.0,sp400_long,SPY
NOVT,SPY,XLI,,RF,0.6,0.06,0.49024497579580467,0.4360946460692874,0.4057871652726186,1.2359914467898556,-0.38480014519405137,0.849615806805708,sp400_long,SPY
KNX,SPY,XLI,MDY,RF,0.575,0.08,0.5194674412975067,0.4917206568917848,0.4001303860600782,1.2326443877143367,-0.19914054264877235,0.6652030735455543,sp400_long,SPY
OLN,SPY,XLB,MDY,LR,0.55,0.02,0.485916245627672,0.4710654950479555,0.6872088727651686,1.2307039642949689,-0.6157150366189104,0.9538968166849616,sp400_long,SPY
CMA,SPY,XLF,MDY,RF,0.55,0.02,0.5168778824167732,0.4897515162568572,0.6708531502902881,1.2272161101736234,-0.44731980881852174,0.9001097694840834,sp400_long,SPY
MKSI,SPY,XLK,,LR,0.65,0.08,0.4766866523080505,0.4382210587486502,0.5828437147944232,1.2172122740056392,-0.343996666597961,0.9813391877058177,sp400_long,SPY
WEX,SPY,XLI,MDY,RF,0.625,0.06,0.501836026818587,0.46812113271280953,0.5366096800925337,1.1835144222910405,-0.3491094223750033,0.8704720087815587,sp400_long,SPY
PCH,SPY,XLRE,MDY,LR,0.55,0.02,0.5284019975031211,0.4640641585278593,0.29364359709389176,1.1596606987926978,-0.20027836613143146,0.8089171974522293,sp400_long,SPY
FFIN,SPY,XLF,IJR,LR,0.6,0.02,0.4852093550340947,0.4327050305347773,0.45850189650395756,1.1227013035664561,-0.41764097086060126,0.995609220636663,sp400_long,SPY
CBSH,SPY,XLF,MDY,RF,0.575,0.02,0.5261317111977802,0.48876926512717966,0.38310663905267406,1.1115068824802947,-0.37274302289068406,0.9967069154774972,sp400_long,SPY
COLM,SPY,XLB,MDY,RF,0.65,0.1,0.4880868345984625,0.46477654603714247,0.4033492676364454,1.0896732777700429,-0.3589824866087804,0.8320526893523601,sp400_long,SPY
ASH,SPY,XLB,MDY,LR,0.55,0.02,0.49860729640808643,0.4696948574921752,0.42569756302235784,1.083513850282302,-0.4753225238619013,0.9934138309549945,sp400_long,SPY
LSTR,SPY,XLI,MDY,LR,0.55,0.08,0.5400246604335964,0.5067852332221259,0.3529669021834412,1.0789117859379338,-0.3954298674861443,0.9154774972557629,sp400_long,SPY
MIDD,SPY,XLB,MDY,RF,0.625,0.04,0.4658823529411765,0.44467784672887856,0.4396580010757485,1.0263764275245184,-0.4389118705152174,0.9659714599341384,sp400_long,SPY
AAL,SPY,XLY,MDY,LR,0.625,0.02,0.48721873491067125,0.4813496273223279,0.5594579716145953,1.0163852636256097,-0.6760589590017556,0.9945115257958288,sp400_long,SPY
FR,SPY,XLRE,MDY,RF,0.575,0.08,0.5328129570049722,0.4677141562932279,0.09484509968062316,1.0076333712024181,-0.10757881985688389,0.12101910828025478,sp400_long,SPY
WLK,SPY,XLB,MDY,LR,0.55,0.08,0.5143438857131803,0.4951008524407904,0.38119375673677447,0.9990669711773997,-0.320092362271047,0.858397365532382,sp400_long,SPY
ZION,SPY,XLF,MDY,LR,0.575,0.02,0.498559790514984,0.47106881316044,0.47337943438208163,0.998083615356553,-0.4597227187881059,0.7694840834248079,sp400_long,SPY
SAM,SPY,XLP,,LR,0.575,0.06,0.4932243127030761,0.46527239499561057,0.3082508258650427,0.9827953170928502,-0.3872253894536055,0.884742041712404,sp400_long,SPY
DAR,SPY,XLB,MDY,LR,0.575,0.08,0.48519078494654916,0.44970127099010493,0.44140580000711305,0.9810666626296457,-0.5277617276753701,0.9802414928649835,sp400_long,SPY
POWI,SPY,XLK,MDY,RF,0.55,0.08,0.5311085146779612,0.48433365622533836,0.3164600147030028,0.980368637700616,-0.3064886230981556,0.3589462129527991,sp400_long,SPY
CFR,SPY,XLF,MDY,RF,0.6,0.08,0.5343907930464696,0.5197504795525285,0.3217181419616766,0.9773427751269778,-0.4495578745696419,0.70801317233809,sp400_long,SPY
FLG,SPY,XLF,MDY,RF,0.575,0.02,0.4849122501499584,0.4640398654042144,0.5422899782337387,0.9732130501094811,-0.6139637534521265,0.9747530186608123,sp400_long,SPY
CGNX,SPY,XLI,IJR,RF,0.575,0.02,0.5054572699149266,0.4845099117297078,0.439513823288074,0.9573113940052973,-0.39916968025831845,0.9659714599341384,sp400_long,SPY
AA,SPY,XLB,MDY,LR,0.575,0.02,0.47998299303294134,0.4798314982439704,0.5146359370048412,0.9521080472671409,-0.4392060165337034,0.9538968166849616,sp400_long,SPY
BMRN,SPY,XLV,,LR,0.625,0.02,0.5388556830232334,0.5374710688308295,0.26163301107773607,0.9324047353630401,-0.43061134811200463,1.0,sp400_long,SPY
LAD,SPY,XLI,IJR,RF,0.575,0.04,0.5167465272736073,0.4826852484722976,0.40649557905684564,0.9201570347376427,-0.47230857786211466,0.9945115257958288,sp400_long,SPY
TTEK,SPY,XLI,MDY,LR,0.65,0.06,0.5100828930146881,0.4876189062378202,0.3234486186381682,0.9195935490661855,-0.3545016194157984,0.9714599341383096,sp400_long,SPY
KRG,SPY,XLRE,MDY,RF,0.625,0.08,0.5427451695224207,0.4763619475521035,0.20497830421626873,0.9184220287400326,-0.2674473695245776,0.535031847133758,sp400_long,SPY
LFUS,SPY,XLI,MDY,LR,0.575,0.06,0.49829248889147604,0.4544547780987364,0.36496634037508113,0.9165320322474407,-0.5204742198694814,0.845225027442371,sp400_long,SPY
